YYYY/MM/DD_HH:MM:SS,Block Position [ft],Surface Rotation [rpm],Flow In [gpm],Hook Load [klb],Bit Depth [ft],ROP [fph],Activity
2021-02-08 04:35:24+00:00,152.1,58.92,426.13,56.7,114.1,0.0,116
2021-02-08 04:35:25+00:00,151.9,59.1,421.23,56.7,114.3,0.0,116
2021-02-08 04:35:26+00:00,151.8,58.88,427.15,56.7,114.5,0.0,116
2021-02-08 04:35:27+00:00,151.6,58.88,430.08,56.8,114.6,0.0,116
2021-02-08 04:35:28+00:00,151.5,58.82,430.08,56.8,114.8,0.0,116
2021-02-08 04:35:29+00:00,151.3,58.88,420.27,56.7,115.0,0.0,116
2021-02-08 04:35:30+00:00,151.1,58.88,418.24,56.8,115.2,0.0,116
2021-02-08 04:35:31+00:00,150.9,58.88,423.15,56.8,115.3,0.0,116
2021-02-08 04:35:32+00:00,150.8,58.88,427.15,56.7,115.5,0.0,116
2021-02-08 04:35:33+00:00,150.6,58.88,427.15,56.7,115.6,0.0,116
2021-02-08 04:35:34+00:00,150.4,59.16,427.15,56.7,115.8,0.0,116
2021-02-08 04:35:35+00:00,150.2,59.04,426.13,56.8,116.0,0.0,116
2021-02-08 04:35:36+00:00,150.1,59.04,413.34,56.8,116.2,0.0,116
2021-02-08 04:35:37+00:00,149.9,58.92,417.28,56.7,116.4,0.0,116
2021-02-08 04:35:38+00:00,149.6,58.88,423.2,56.8,116.6,0.0,116
2021-02-08 04:35:39+00:00,149.4,59.01,427.15,56.8,116.8,0.0,116
2021-02-08 04:35:40+00:00,149.3,58.82,417.28,56.8,117.0,0.0,116
2021-02-08 04:35:41+00:00,149.1,58.88,419.26,56.8,117.2,0.0,116
2021-02-08 04:35:42+00:00,148.9,59.04,425.17,56.8,117.4,0.0,116
2021-02-08 04:35:43+00:00,148.7,59.07,426.13,56.8,117.6,0.0,116
2021-02-08 04:35:44+00:00,148.5,59.1,426.13,56.7,117.7,0.0,116
2021-02-08 04:35:45+00:00,148.4,58.95,414.3,56.8,117.9,0.0,116
2021-02-08 04:35:46+00:00,148.2,58.88,421.17,56.8,118.0,0.0,116
2021-02-08 04:35:47+00:00,148.0,58.88,426.13,56.7,118.2,0.0,116
2021-02-08 04:35:48+00:00,147.9,59.01,428.11,56.8,118.3,0.0,116
2021-02-08 04:35:49+00:00,147.8,58.92,428.11,56.8,118.4,0.0,116
2021-02-08 04:35:50+00:00,147.7,58.98,428.11,56.8,118.6,0.0,116
2021-02-08 04:35:51+00:00,147.5,58.92,416.27,56.9,118.7,0.0,116
2021-02-08 04:35:52+00:00,147.4,59.13,416.27,56.9,118.8,0.0,116
2021-02-08 04:35:53+00:00,147.2,58.88,423.2,56.9,119.0,0.0,116
2021-02-08 04:35:54+00:00,147.1,58.88,426.13,56.9,119.1,0.0,116
2021-02-08 04:35:55+00:00,147.0,58.88,420.21,56.9,119.2,0.0,116
2021-02-08 04:35:56+00:00,146.9,58.88,419.2,56.9,119.3,0.0,116
2021-02-08 04:35:57+00:00,146.8,58.88,426.13,56.9,119.3,0.0,116
2021-02-08 04:35:58+00:00,146.8,58.88,418.24,56.8,119.3,0.0,116
2021-02-08 04:35:59+00:00,146.7,58.88,421.23,56.9,119.4,0.0,116
2021-02-08 04:36:00+00:00,146.7,58.88,428.11,56.9,119.5,0.0,116
2021-02-08 04:36:01+00:00,146.6,58.88,429.12,56.8,119.7,0.0,116
2021-02-08 04:36:02+00:00,146.4,58.85,429.12,56.9,119.8,0.0,116
2021-02-08 04:36:03+00:00,146.3,58.85,427.15,56.8,119.9,0.0,116
2021-02-08 04:36:04+00:00,146.2,58.95,422.19,56.9,120.0,0.0,116
2021-02-08 04:36:05+00:00,146.1,58.95,414.3,56.9,120.2,0.0,116
2021-02-08 04:36:06+00:00,145.9,58.95,421.17,56.8,120.3,0.0,116
2021-02-08 04:36:07+00:00,145.8,58.92,426.13,56.9,120.5,0.0,116
2021-02-08 04:36:08+00:00,145.6,58.85,422.24,56.9,120.6,0.0,116
2021-02-08 04:36:09+00:00,145.5,59.22,417.28,56.9,120.8,0.0,116
2021-02-08 04:36:10+00:00,145.3,58.85,423.2,56.9,120.9,0.0,116
2021-02-08 04:36:11+00:00,145.2,58.88,427.15,56.9,121.1,0.0,116
2021-02-08 04:36:12+00:00,145.0,58.82,428.11,56.9,121.2,0.0,116
2021-02-08 04:36:13+00:00,144.8,58.88,429.12,56.9,121.4,0.0,116
2021-02-08 04:36:14+00:00,144.7,58.98,427.15,56.9,121.6,0.0,116
2021-02-08 04:36:15+00:00,144.5,58.92,418.3,56.9,121.7,0.0,116
2021-02-08 04:36:16+00:00,144.3,58.92,414.3,56.9,121.9,0.0,116
2021-02-08 04:36:17+00:00,144.2,58.88,422.19,56.9,122.1,0.0,116
2021-02-08 04:36:18+00:00,144.1,59.04,426.13,56.8,122.2,0.0,116
2021-02-08 04:36:19+00:00,143.9,58.92,416.27,56.7,122.4,0.0,116
2021-02-08 04:36:20+00:00,143.7,58.98,422.19,56.4,122.6,0.0,116
2021-02-08 04:36:21+00:00,143.5,58.98,427.15,56.4,122.7,0.0,116
2021-02-08 04:36:22+00:00,143.4,59.01,418.24,56.3,122.8,0.0,116
2021-02-08 04:36:23+00:00,143.2,58.92,422.19,56.3,123.0,0.0,116
2021-02-08 04:36:24+00:00,143.1,58.88,427.15,56.4,123.2,0.0,116
2021-02-08 04:36:25+00:00,142.9,58.88,429.12,56.4,123.4,0.0,116
2021-02-08 04:36:26+00:00,142.7,58.88,428.11,56.4,123.6,0.0,116
2021-02-08 04:36:27+00:00,142.5,58.85,428.11,56.4,123.7,0.0,116
2021-02-08 04:36:28+00:00,142.4,59.01,414.3,56.4,123.8,0.0,116
2021-02-08 04:36:29+00:00,142.2,58.88,416.27,56.3,124.0,0.0,116
2021-02-08 04:36:30+00:00,142.1,58.88,424.16,56.2,124.1,0.0,116
2021-02-08 04:36:31+00:00,141.9,58.88,426.13,56.3,124.3,0.0,116
2021-02-08 04:36:32+00:00,141.8,59.07,416.27,56.3,124.5,0.0,116
2021-02-08 04:36:33+00:00,141.6,58.95,423.15,56.3,124.6,0.0,116
2021-02-08 04:36:34+00:00,141.5,58.88,427.15,56.3,124.8,0.0,116
2021-02-08 04:36:35+00:00,141.3,58.88,429.12,56.3,124.9,0.0,116
2021-02-08 04:36:36+00:00,141.2,58.88,427.15,56.3,125.0,0.0,116
2021-02-08 04:36:37+00:00,141.1,58.88,426.13,56.3,125.1,0.0,116
2021-02-08 04:36:38+00:00,141.0,58.85,425.17,56.3,125.2,0.0,116
2021-02-08 04:36:39+00:00,140.9,59.13,417.23,56.2,125.3,0.0,116
2021-02-08 04:36:40+00:00,140.8,59.01,414.3,56.3,125.4,0.0,116
2021-02-08 04:36:41+00:00,140.7,58.88,421.23,56.2,125.5,0.0,116
2021-02-08 04:36:42+00:00,140.6,58.88,427.15,56.2,125.6,0.0,116
2021-02-08 04:36:43+00:00,140.5,58.98,427.15,56.2,125.7,0.0,116
2021-02-08 04:36:44+00:00,140.4,59.01,416.27,56.2,125.8,0.0,116
2021-02-08 04:36:45+00:00,140.2,58.92,419.26,56.2,126.0,0.0,116
2021-02-08 04:36:46+00:00,140.1,58.88,425.17,56.1,126.1,0.0,116
2021-02-08 04:36:47+00:00,140.0,58.85,427.15,56.2,126.2,0.0,116
2021-02-08 04:36:48+00:00,139.9,58.88,426.13,56.6,126.4,0.0,116
2021-02-08 04:36:49+00:00,139.7,58.88,414.3,56.9,126.5,0.0,116
2021-02-08 04:36:50+00:00,139.6,58.85,421.17,56.9,126.7,0.0,116
2021-02-08 04:36:51+00:00,139.4,58.88,426.13,56.8,126.8,0.0,116
2021-02-08 04:36:52+00:00,139.3,58.98,428.11,56.9,126.9,0.0,116
2021-02-08 04:36:53+00:00,139.2,58.85,420.16,56.9,127.1,0.0,116
2021-02-08 04:36:54+00:00,139.0,58.88,417.23,56.9,127.2,0.0,116
2021-02-08 04:36:55+00:00,138.9,58.95,424.16,56.9,127.3,0.0,116
2021-02-08 04:36:56+00:00,138.8,58.88,427.15,56.9,127.4,0.0,116
2021-02-08 04:36:57+00:00,138.7,59.07,427.15,56.9,127.6,0.0,116
2021-02-08 04:36:58+00:00,138.5,58.88,422.13,56.8,127.7,0.0,116
2021-02-08 04:36:59+00:00,138.3,58.85,414.3,56.9,128.0,0.0,116
2021-02-08 04:37:00+00:00,138.1,59.19,422.19,56.9,128.2,0.0,116
2021-02-08 04:37:01+00:00,137.9,58.98,419.26,56.9,128.4,0.0,116
2021-02-08 04:37:02+00:00,137.7,58.88,418.24,56.9,128.5,0.0,116
2021-02-08 04:37:03+00:00,137.5,58.88,425.17,56.9,128.7,0.0,116
2021-02-08 04:37:04+00:00,137.4,58.85,429.12,56.9,128.9,0.0,116
2021-02-08 04:37:05+00:00,137.2,59.01,428.11,56.9,129.1,0.0,116
2021-02-08 04:37:06+00:00,137.0,58.95,427.15,56.8,129.3,0.0,116
2021-02-08 04:37:07+00:00,136.8,58.98,425.12,57.0,129.5,0.0,116
2021-02-08 04:37:08+00:00,136.6,58.85,415.25,56.9,129.6,0.0,116
2021-02-08 04:37:09+00:00,136.4,59.01,416.27,56.9,129.8,0.0,116
2021-02-08 04:37:10+00:00,136.3,59.01,422.19,56.8,129.9,0.0,116
2021-02-08 04:37:11+00:00,136.2,58.88,426.13,56.9,130.1,0.0,116
2021-02-08 04:37:12+00:00,136.0,58.88,426.13,56.8,130.2,0.0,116
2021-02-08 04:37:13+00:00,135.9,59.01,415.25,56.8,130.3,0.0,116
2021-02-08 04:37:14+00:00,135.8,58.92,421.23,56.8,130.5,0.0,116
2021-02-08 04:37:15+00:00,135.6,58.76,425.17,56.8,130.7,0.0,116
2021-02-08 04:37:16+00:00,135.4,59.19,423.2,56.8,130.8,0.0,116
2021-02-08 04:37:17+00:00,135.3,58.88,419.31,56.8,130.8,0.0,116
2021-02-08 04:37:18+00:00,135.2,59.16,411.36,56.8,130.9,0.0,116
2021-02-08 04:37:19+00:00,135.2,59.04,419.2,56.8,131.0,0.0,116
2021-02-08 04:37:20+00:00,135.2,59.1,424.16,56.8,131.0,0.0,116
2021-02-08 04:37:21+00:00,135.1,59.01,427.09,56.8,131.0,0.0,116
2021-02-08 04:37:22+00:00,135.1,59.1,417.23,56.8,131.1,0.0,116
2021-02-08 04:37:23+00:00,135.0,59.04,419.26,56.8,131.1,0.0,116
2021-02-08 04:37:24+00:00,135.0,58.98,425.17,56.8,131.2,0.0,116
2021-02-08 04:37:25+00:00,134.9,58.82,427.15,56.8,131.2,0.0,116
2021-02-08 04:37:26+00:00,134.9,58.92,427.15,56.8,131.3,0.0,116
2021-02-08 04:37:27+00:00,134.8,58.88,419.2,56.8,131.4,0.0,116
2021-02-08 04:37:28+00:00,134.7,58.88,415.25,56.8,131.5,0.0,116
2021-02-08 04:37:29+00:00,134.7,59.1,422.19,56.8,131.5,0.0,116
2021-02-08 04:37:30+00:00,134.6,59.19,416.27,56.9,131.6,0.0,116
2021-02-08 04:37:31+00:00,134.5,59.07,420.21,56.8,131.7,0.0,116
2021-02-08 04:37:32+00:00,134.4,58.82,424.16,56.8,131.8,0.0,116
2021-02-08 04:37:33+00:00,134.3,59.1,423.2,56.7,131.9,0.0,116
2021-02-08 04:37:34+00:00,134.2,58.73,420.21,56.7,132.0,0.0,116
2021-02-08 04:37:35+00:00,134.1,59.01,417.28,56.7,132.0,0.0,116
2021-02-08 04:37:36+00:00,134.1,59.01,412.38,56.7,132.1,0.0,116
2021-02-08 04:37:37+00:00,134.0,58.95,409.39,56.7,132.2,0.0,116
2021-02-08 04:37:38+00:00,133.8,58.92,413.34,56.9,132.4,0.0,116
2021-02-08 04:37:39+00:00,133.7,59.28,405.44,56.8,132.5,0.0,116
2021-02-08 04:37:40+00:00,133.6,59.28,409.39,56.7,132.6,0.0,116
2021-02-08 04:37:41+00:00,133.5,59.38,414.35,56.8,132.7,0.0,116
2021-02-08 04:37:42+00:00,133.4,59.04,417.34,56.8,132.8,0.0,116
2021-02-08 04:37:43+00:00,133.4,59.01,421.29,56.8,132.8,0.0,116
2021-02-08 04:37:44+00:00,133.3,59.04,427.2,56.7,132.9,0.0,116
2021-02-08 04:37:45+00:00,133.2,59.07,428.16,56.7,132.9,0.0,116
2021-02-08 04:37:46+00:00,133.2,59.04,425.17,56.8,133.0,0.0,116
2021-02-08 04:37:47+00:00,133.0,59.31,418.24,56.7,133.2,0.0,116
2021-02-08 04:37:48+00:00,132.9,59.13,413.34,56.8,133.3,0.0,116
2021-02-08 04:37:49+00:00,132.8,58.92,407.42,56.7,133.4,0.0,116
2021-02-08 04:37:50+00:00,132.7,58.92,411.36,56.6,133.4,0.0,116
2021-02-08 04:37:51+00:00,132.7,59.19,410.4,56.6,133.5,0.0,116
2021-02-08 04:37:52+00:00,132.6,59.65,404.48,56.5,133.6,0.0,116
2021-02-08 04:37:53+00:00,132.5,59.68,404.48,56.7,133.6,0.0,116
2021-02-08 04:37:54+00:00,132.5,58.61,412.38,56.7,133.6,0.0,116
2021-02-08 04:37:55+00:00,132.5,60.08,418.3,56.7,133.6,0.0,116
2021-02-08 04:37:56+00:00,132.5,59.53,413.39,56.7,133.6,0.0,116
2021-02-08 04:37:57+00:00,132.5,59.56,425.23,56.8,133.6,0.0,116
2021-02-08 04:37:58+00:00,132.5,59.22,432.11,56.8,133.6,0.0,116
2021-02-08 04:37:59+00:00,132.5,59.13,426.19,56.8,133.6,0.0,116
2021-02-08 04:38:00+00:00,132.5,59.44,424.16,56.8,133.6,0.0,116
2021-02-08 04:38:01+00:00,132.5,59.34,425.17,56.8,133.6,0.0,116
2021-02-08 04:38:02+00:00,132.5,59.22,426.13,56.8,133.6,0.0,116
2021-02-08 04:38:03+00:00,132.5,59.19,417.23,56.8,133.6,0.0,116
2021-02-08 04:38:04+00:00,132.5,58.85,415.25,56.8,133.6,0.0,116
2021-02-08 04:38:05+00:00,132.5,59.01,417.28,56.8,133.7,0.0,116
2021-02-08 04:38:06+00:00,132.4,59.34,415.31,56.8,133.8,0.0,116
2021-02-08 04:38:07+00:00,132.3,59.68,411.36,56.7,133.8,0.0,116
2021-02-08 04:38:08+00:00,132.3,59.62,401.55,56.7,133.9,0.0,116
2021-02-08 04:38:09+00:00,132.3,59.59,402.51,56.7,133.9,0.0,116
2021-02-08 04:38:10+00:00,132.2,59.5,414.35,56.7,133.9,0.0,116
2021-02-08 04:38:11+00:00,132.2,59.28,424.22,56.7,133.9,0.0,116
2021-02-08 04:38:12+00:00,132.2,59.62,427.2,56.7,134.0,0.0,116
2021-02-08 04:38:13+00:00,132.1,58.3,425.17,56.7,134.0,0.0,116
2021-02-08 04:38:14+00:00,132.1,59.22,420.21,56.7,134.0,0.0,116
2021-02-08 04:38:15+00:00,132.1,59.38,414.3,56.7,134.1,0.0,116
2021-02-08 04:38:16+00:00,132.1,59.62,412.32,56.7,134.1,0.0,116
2021-02-08 04:38:17+00:00,132.0,59.1,416.27,56.7,134.1,0.0,116
2021-02-08 04:38:18+00:00,132.0,59.16,410.35,56.6,134.0,2.63,116
2021-02-08 04:38:19+00:00,131.9,59.34,415.31,56.5,134.0,6.62,116
2021-02-08 04:38:20+00:00,131.9,59.34,417.28,56.6,134.1,10.1,116
2021-02-08 04:38:21+00:00,131.9,59.41,419.26,56.6,134.1,13.39,116
2021-02-08 04:38:22+00:00,131.9,58.7,416.32,56.6,134.2,16.75,116
2021-02-08 04:38:23+00:00,131.8,59.41,413.39,56.7,134.2,19.73,116
2021-02-08 04:38:24+00:00,131.8,59.31,416.32,56.6,134.2,22.74,116
2021-02-08 04:38:25+00:00,131.7,59.38,422.24,56.7,134.2,25.85,116
2021-02-08 04:38:26+00:00,131.7,59.04,426.19,56.7,134.3,28.58,116
2021-02-08 04:38:27+00:00,131.7,59.07,428.16,56.9,134.3,31.47,116
2021-02-08 04:38:28+00:00,131.6,59.1,425.17,56.7,134.3,34.2,116
2021-02-08 04:38:29+00:00,131.6,59.01,421.23,56.7,134.4,36.81,116
2021-02-08 04:38:30+00:00,131.6,59.1,422.19,56.7,134.4,39.36,116
2021-02-08 04:38:31+00:00,131.5,59.07,423.15,56.7,134.5,42.08,116
2021-02-08 04:38:32+00:00,131.5,59.28,414.3,56.8,134.6,45.26,116
2021-02-08 04:38:33+00:00,131.4,59.13,417.28,56.7,134.6,48.69,116
2021-02-08 04:38:34+00:00,131.3,59.13,421.23,56.8,134.7,53.49,116
2021-02-08 04:38:35+00:00,131.2,58.82,424.22,56.7,134.8,68.28,116
2021-02-08 04:38:36+00:00,131.1,59.04,425.17,56.7,134.9,79.4,116
2021-02-08 04:38:37+00:00,131.0,59.01,423.2,56.7,135.0,90.71,116
2021-02-08 04:38:38+00:00,131.0,58.95,415.25,56.7,135.1,102.69,116
2021-02-08 04:38:39+00:00,130.9,58.85,410.35,56.8,135.2,114.37,116
2021-02-08 04:38:40+00:00,130.8,59.25,411.36,56.8,135.3,128.4,116
2021-02-08 04:38:41+00:00,130.7,59.13,418.24,56.8,135.4,142.56,116
2021-02-08 04:38:42+00:00,130.6,59.01,422.19,56.8,135.5,156.89,116
2021-02-08 04:38:43+00:00,130.5,59.04,425.17,56.8,135.6,171.93,116
2021-02-08 04:38:44+00:00,130.4,59.04,418.24,56.7,135.7,188.04,116
2021-02-08 04:38:45+00:00,130.2,58.95,417.28,56.7,135.8,205.33,116
2021-02-08 04:38:46+00:00,130.1,58.88,419.26,56.8,135.9,223.33,116
2021-02-08 04:38:47+00:00,130.0,59.28,420.21,56.6,136.0,240.94,116
2021-02-08 04:38:48+00:00,129.9,59.19,415.31,56.4,136.2,258.51,116
2021-02-08 04:38:49+00:00,129.8,59.22,409.39,56.6,136.3,274.62,116
2021-02-08 04:38:50+00:00,129.7,58.73,418.24,56.4,136.4,288.3,116
2021-02-08 04:38:51+00:00,129.5,59.1,421.23,56.0,136.6,301.7,116
2021-02-08 04:38:52+00:00,129.4,58.95,413.34,56.1,136.7,316.01,116
2021-02-08 04:38:53+00:00,129.2,59.22,397.55,56.0,136.9,330.53,116
2021-02-08 04:38:54+00:00,129.0,59.56,390.67,56.2,137.1,344.91,116
2021-02-08 04:38:55+00:00,128.9,59.04,403.47,56.1,137.2,359.29,116
2021-02-08 04:38:56+00:00,128.7,58.92,406.46,56.1,137.4,373.67,116
2021-02-08 04:38:57+00:00,128.5,59.13,404.48,55.9,137.7,389.95,116
2021-02-08 04:38:58+00:00,128.3,55.82,393.66,54.3,137.8,406.8,116
2021-02-08 04:38:59+00:00,128.1,57.02,377.88,56.1,137.8,421.6,116
2021-02-08 04:39:00+00:00,128.1,59.28,370.04,56.6,137.8,432.88,116
2021-02-08 04:39:01+00:00,128.1,59.38,421.29,56.7,137.9,441.06,116
2021-02-08 04:39:02+00:00,128.1,59.44,453.87,56.7,137.9,447.4,116
2021-02-08 04:39:03+00:00,128.1,59.19,450.83,56.7,137.9,451.91,116
2021-02-08 04:39:04+00:00,128.0,58.85,442.99,56.7,137.9,454.59,116
2021-02-08 04:39:05+00:00,128.0,59.16,433.07,56.8,138.0,455.65,116
2021-02-08 04:39:06+00:00,127.9,59.04,425.12,56.9,138.1,455.58,116
2021-02-08 04:39:07+00:00,127.9,59.04,422.13,56.8,138.1,453.67,116
2021-02-08 04:39:08+00:00,127.8,58.98,408.32,56.8,138.2,448.17,116
2021-02-08 04:39:09+00:00,127.8,59.13,408.32,56.8,138.3,439.92,116
2021-02-08 04:39:10+00:00,127.7,58.67,415.25,56.8,138.3,429.56,116
2021-02-08 04:39:11+00:00,127.6,59.13,415.25,56.8,138.4,417.15,116
2021-02-08 04:39:12+00:00,127.5,59.34,400.48,56.9,138.5,401.64,116
2021-02-08 04:39:13+00:00,127.5,58.73,404.43,56.9,138.6,380.64,116
2021-02-08 04:39:14+00:00,127.4,59.34,408.38,56.8,138.6,356.81,116
2021-02-08 04:39:15+00:00,127.3,59.07,416.32,56.8,138.7,334.32,116
2021-02-08 04:39:16+00:00,127.3,59.1,414.35,56.8,138.7,314.73,116
2021-02-08 04:39:17+00:00,127.2,59.31,416.32,56.8,138.8,297.95,116
2021-02-08 04:39:18+00:00,127.1,59.07,418.24,56.8,138.9,283.5,116
2021-02-08 04:39:19+00:00,127.0,58.76,417.23,56.8,139.0,270.95,116
2021-02-08 04:39:20+00:00,126.9,59.04,406.4,56.8,139.1,260.66,116
2021-02-08 04:39:21+00:00,126.9,59.28,405.39,56.8,139.2,252.06,116
2021-02-08 04:39:22+00:00,126.8,59.1,409.33,56.8,139.3,245.72,116
2021-02-08 04:39:23+00:00,126.7,59.53,410.35,56.8,139.4,241.91,116
2021-02-08 04:39:24+00:00,126.6,59.16,412.32,56.8,139.4,240.19,116
2021-02-08 04:39:25+00:00,126.5,59.25,414.3,56.8,139.5,239.38,116
2021-02-08 04:39:26+00:00,126.5,59.25,412.32,56.8,139.6,240.3,116
2021-02-08 04:39:27+00:00,126.4,59.1,417.28,56.8,139.6,244.04,116
2021-02-08 04:39:28+00:00,126.3,59.34,420.27,56.8,139.7,249.82,116
2021-02-08 04:39:29+00:00,126.3,58.88,420.21,56.8,139.8,256.3,116
2021-02-08 04:39:30+00:00,126.2,59.19,419.26,56.8,139.9,262.01,116
2021-02-08 04:39:31+00:00,126.1,59.34,418.24,56.8,139.9,267.09,116
2021-02-08 04:39:32+00:00,126.0,58.92,406.4,56.8,140.0,271.18,116
2021-02-08 04:39:33+00:00,125.9,59.28,409.39,56.8,140.1,274.21,116
2021-02-08 04:39:34+00:00,125.9,59.13,414.3,56.8,140.1,276.04,116
2021-02-08 04:39:35+00:00,125.8,59.04,414.3,56.7,140.2,276.82,116
2021-02-08 04:39:36+00:00,125.8,59.22,415.31,56.7,140.3,276.89,116
2021-02-08 04:39:37+00:00,125.7,58.98,411.36,56.8,140.3,276.25,116
2021-02-08 04:39:38+00:00,125.6,59.77,413.34,56.8,140.4,274.77,116
2021-02-08 04:39:39+00:00,125.5,58.82,416.27,56.8,140.5,273.15,116
2021-02-08 04:39:40+00:00,125.5,59.01,410.35,56.7,140.6,271.39,116
2021-02-08 04:39:41+00:00,125.4,59.13,418.24,56.8,140.7,270.47,116
2021-02-08 04:39:42+00:00,125.3,59.19,422.19,56.7,140.8,269.76,116
2021-02-08 04:39:43+00:00,125.2,59.25,416.27,56.8,140.9,269.48,116
2021-02-08 04:39:44+00:00,125.1,59.04,412.32,56.7,141.0,269.83,116
2021-02-08 04:39:45+00:00,125.0,59.74,402.46,56.8,141.1,270.75,116
2021-02-08 04:39:46+00:00,124.9,59.62,409.39,56.7,141.2,272.02,116
2021-02-08 04:39:47+00:00,124.8,59.34,412.38,56.7,141.3,273.5,116
2021-02-08 04:39:48+00:00,124.7,59.41,412.38,56.7,141.4,275.68,116
2021-02-08 04:39:49+00:00,124.5,59.44,407.42,56.8,141.5,279.0,116
2021-02-08 04:39:50+00:00,124.4,59.19,413.34,56.8,141.6,283.58,116
2021-02-08 04:39:51+00:00,124.3,59.31,420.27,56.7,141.8,289.71,116
2021-02-08 04:39:52+00:00,124.2,58.61,420.27,56.7,141.9,296.9,116
2021-02-08 04:39:53+00:00,124.1,59.5,416.32,56.7,142.0,304.51,116
2021-02-08 04:39:54+00:00,124.0,59.53,411.36,56.7,142.1,312.83,116
2021-02-08 04:39:55+00:00,123.9,59.44,404.43,56.8,142.2,321.22,116
2021-02-08 04:39:56+00:00,123.8,59.25,409.39,56.8,142.3,330.59,116
2021-02-08 04:39:57+00:00,123.6,59.01,413.34,56.7,142.4,339.83,116
2021-02-08 04:39:58+00:00,123.5,59.13,413.34,56.8,142.5,348.21,116
2021-02-08 04:39:59+00:00,123.4,59.19,411.42,56.8,142.5,355.05,116
2021-02-08 04:40:00+00:00,123.4,59.1,407.47,56.9,142.6,359.22,116
2021-02-08 04:40:01+00:00,123.4,59.19,408.43,56.9,142.7,363.72,116
2021-02-08 04:40:02+00:00,123.3,59.9,413.39,56.9,142.7,366.54,116
2021-02-08 04:40:03+00:00,123.2,58.85,409.45,56.9,142.8,368.02,116
2021-02-08 04:40:04+00:00,123.2,59.8,413.39,56.8,142.9,368.02,116
2021-02-08 04:40:05+00:00,123.1,59.25,418.3,56.8,142.9,367.46,116
2021-02-08 04:40:06+00:00,123.0,58.79,421.23,56.8,143.0,365.34,116
2021-02-08 04:40:07+00:00,123.0,58.85,419.26,56.7,143.1,361.61,116
2021-02-08 04:40:08+00:00,122.8,59.47,419.26,56.7,143.2,356.82,116
2021-02-08 04:40:09+00:00,122.7,58.98,414.35,56.7,143.3,351.81,116
2021-02-08 04:40:10+00:00,122.6,59.41,405.44,56.8,143.4,346.31,116
2021-02-08 04:40:11+00:00,122.5,59.13,402.51,56.8,143.5,340.25,116
2021-02-08 04:40:12+00:00,122.4,59.22,408.43,56.7,143.6,332.64,116
2021-02-08 04:40:13+00:00,122.4,58.98,412.38,56.7,143.7,324.39,116
2021-02-08 04:40:14+00:00,122.3,59.74,406.46,56.8,143.7,316.35,116
2021-02-08 04:40:15+00:00,122.2,59.22,406.46,56.8,143.8,309.8,116
2021-02-08 04:40:16+00:00,122.2,59.25,416.32,56.7,143.8,304.16,116
2021-02-08 04:40:17+00:00,122.1,59.71,421.29,56.7,143.9,299.08,116
2021-02-08 04:40:18+00:00,122.1,59.22,414.35,56.8,144.0,294.85,116
2021-02-08 04:40:19+00:00,122.0,59.65,418.3,56.8,144.0,291.4,116
2021-02-08 04:40:20+00:00,121.9,59.1,424.22,56.7,144.1,288.58,116
2021-02-08 04:40:21+00:00,121.9,59.04,425.17,56.7,144.1,286.61,116
2021-02-08 04:40:22+00:00,121.8,59.71,420.27,56.8,144.2,285.06,116
2021-02-08 04:40:23+00:00,121.7,59.34,411.36,56.6,144.3,283.51,116
2021-02-08 04:40:24+00:00,121.7,59.1,413.34,56.7,144.4,280.9,116
2021-02-08 04:40:25+00:00,121.6,59.41,409.39,56.7,144.5,277.45,116
2021-02-08 04:40:26+00:00,121.5,59.07,408.38,56.6,144.6,274.21,116
2021-02-08 04:40:27+00:00,121.4,59.5,403.47,56.7,144.7,272.16,116
2021-02-08 04:40:28+00:00,121.3,59.19,405.44,56.7,144.7,270.82,116
2021-02-08 04:40:29+00:00,121.2,59.5,409.39,56.7,144.8,269.55,116
2021-02-08 04:40:30+00:00,121.1,59.13,407.42,56.7,144.9,268.07,116
2021-02-08 04:40:31+00:00,121.0,59.07,411.36,56.7,145.0,267.16,116
2021-02-08 04:40:32+00:00,121.0,59.19,412.38,56.7,145.1,266.77,116
2021-02-08 04:40:33+00:00,120.9,59.01,411.42,56.7,145.2,267.33,116
2021-02-08 04:40:34+00:00,120.8,59.07,407.53,56.7,145.3,268.36,116
2021-02-08 04:40:35+00:00,120.7,59.01,406.51,56.7,145.4,270.19,116
2021-02-08 04:40:36+00:00,120.6,59.01,408.43,56.6,145.5,273.17,116
2021-02-08 04:40:37+00:00,120.4,59.19,410.4,56.5,145.6,277.07,116
2021-02-08 04:40:38+00:00,120.3,58.88,408.43,56.4,145.7,282.63,116
2021-02-08 04:40:39+00:00,120.2,58.79,397.61,56.4,145.9,290.56,116
2021-02-08 04:40:40+00:00,120.1,59.04,396.65,56.6,146.0,298.53,116
2021-02-08 04:40:41+00:00,119.9,59.07,406.51,56.5,146.1,305.79,116
2021-02-08 04:40:42+00:00,119.9,59.31,408.49,56.6,146.2,312.41,116
2021-02-08 04:40:43+00:00,119.8,59.28,409.45,56.6,146.3,319.46,116
2021-02-08 04:40:44+00:00,119.7,59.01,420.33,56.6,146.4,325.69,116
2021-02-08 04:40:45+00:00,119.6,59.13,422.3,56.5,146.5,333.98,116
2021-02-08 04:40:46+00:00,119.4,58.92,416.38,56.5,146.6,341.59,116
